"","X","Drug","cell","Final_conc_uM","median_GR24.x","median_GR24.y","percent_change_GR","outliers"
"1",1,"17-AAG","A498",1,0.0350357342193235,0.0314525111334736,111.392486503364,NA
"2",2,"17-AAG","A498",2,0.0334293322916157,0.0314525111334736,106.285098031611,NA
"3",3,"17-AAG","A498",3,0.0237757332947791,0.0314525111334736,75.5924803392744,NA
"4",4,"17-AAG","ACHN",1,0.0362881699304954,0.0380091976631821,95.4720756067057,NA
"5",5,"17-AAG","ACHN",2,0.0371580849239705,0.0380091976631821,97.760771624927,NA
"6",6,"17-AAG","ACHN",3,0.0324847185446659,0.0380091976631821,85.4654150622403,NA
"7",7,"17-AAG","ACHN",4,0.00542152540502387,0.0380091976631821,14.263719674029,"high"
"8",8,"17-AAG","ACHN",5,0.000155020165471869,0.0380091976631821,0.407849086543678,"high"
"9",9,"17-AAG","BT549",1,0.0339071064767584,0.0361593240141026,93.7714058579583,NA
"10",10,"17-AAG","BT549",2,0.0343172626322752,0.0361593240141026,94.905708466483,NA
"11",11,"17-AAG","BT549",3,0.021093578535732,0.0361593240141026,58.3351019712238,NA
"12",12,"17-AAG","BT549",4,0.0169355448363393,0.0361593240141026,46.8359000011567,"high"
"13",13,"17-AAG","BT549",5,0.01301965002231,0.0361593240141026,36.006342422862,"high"
"14",14,"17-AAG","COLO205",1,0.0510601011371582,0.0534429368350681,95.5413458933524,NA
"15",15,"17-AAG","COLO205",2,0.0541610391980841,0.0534429368350681,101.343680578843,NA
"16",16,"17-AAG","COLO205",3,0.0298324514749825,0.0534429368350681,55.8211304274864,NA
"17",17,"17-AAG","COLO205",5,-0.0113270572767435,0.0534429368350681,-21.1946759432407,"high"
"18",18,"17-AAG","EKVX",1,0.0223891477132708,0.0225374094814301,99.3421525740059,NA
"19",19,"17-AAG","EKVX",2,0.0244665658950754,0.0225374094814301,108.559796613869,NA
"20",20,"17-AAG","EKVX",3,0.0219936269686323,0.0225374094814301,97.5872004577729,NA
"21",21,"17-AAG","EKVX",4,0.0160964911583367,0.0225374094814301,71.4212126801863,NA
"22",22,"17-AAG","EKVX",5,0.00957046124468933,0.0225374094814301,42.4647795150325,"high"
"23",23,"17-AAG","HCT15",1,0.0470355247091064,0.0483074373286203,97.3670459667286,NA
"24",24,"17-AAG","HCT15",2,0.0468637047209746,0.0483074373286203,97.011365769986,NA
"25",25,"17-AAG","HCT15",3,0.0483010412588226,0.0483074373286203,99.9867596582402,NA
"26",26,"17-AAG","HCT15",4,0.0312442158616719,0.0483074373286203,64.6778582956642,NA
"27",27,"17-AAG","HCT15",5,0.00362215053859184,0.0483074373286203,7.49812190191644,"high"
"28",28,"17-AAG","HOP62",1,0.0290112138873448,0.0328472134228197,88.3216896176344,NA
"29",29,"17-AAG","HOP62",2,0.0312437785996661,0.0328472134228197,95.1185057846043,NA
"30",30,"17-AAG","HOP62",3,0.0250556575390823,0.0328472134228197,76.279400680228,NA
"31",31,"17-AAG","HOP62",4,0.0175577299250806,0.0328472134228197,53.4527227593768,NA
"32",32,"17-AAG","HOP62",5,0.0203587760005484,0.0328472134228197,61.9802226097046,NA
"33",33,"17-AAG","HS578T",1,0.0328902642680974,0.0300198026815637,109.561893583986,NA
"34",34,"17-AAG","HS578T",2,0.0311361357931638,0.0300198026815637,103.718655726827,NA
"35",35,"17-AAG","HS578T",3,0.0204390375370491,0.0300198026815637,68.0851828170128,NA
"36",36,"17-AAG","HS578T",4,0.0216613071387766,0.0300198026815637,72.1567272395153,NA
"37",37,"17-AAG","HS578T",5,0.0192661111525641,0.0300198026815637,64.1780072871571,NA
"38",38,"17-AAG","HT29",1,0.0443563138444618,0.0476834215568565,93.0225063475624,NA
"39",39,"17-AAG","HT29",2,0.0480710231568108,0.0476834215568565,100.812864486858,NA
"40",40,"17-AAG","HT29",3,0.000508761139444867,0.0476834215568565,1.06695602545684,"high"
"41",41,"17-AAG","HT29",4,-0.0182665390268546,0.0476834215568565,-38.3079452573973,"high"
"42",42,"17-AAG","HT29",5,-0.0224117625542713,0.0476834215568565,-47.0011627155323,"high"
"43",43,"17-AAG","IGROV1",1,0.037371659562833,0.038474897061932,97.1325784255559,NA
"44",44,"17-AAG","IGROV1",2,0.0397455228282347,0.038474897061932,103.302479963124,NA
"45",45,"17-AAG","IGROV1",3,0.0247847557961036,0.038474897061932,64.4179911806086,NA
"46",46,"17-AAG","IGROV1",4,-0.000536064718286286,0.038474897061932,-1.39328434699487,"high"
"47",47,"17-AAG","IGROV1",5,-0.00925007874800143,0.038474897061932,-24.0418544411225,"high"
"48",48,"17-AAG","LOXIMVI",1,0.049820264089277,0.0508644306721432,97.9471576324198,NA
"49",49,"17-AAG","LOXIMVI",2,0.0517355224771236,0.0508644306721432,101.712575553229,NA
"50",50,"17-AAG","LOXIMVI",3,0.0206151328396111,0.0508644306721432,40.5295656850855,"high"
"51",51,"17-AAG","LOXIMVI",4,-0.0401682421806698,0.0508644306721432,-78.9711821205318,"high"
"52",52,"17-AAG","LOXIMVI",5,-0.0587285978266119,0.0508644306721432,-115.461034460719,"high"
"53",53,"17-AAG","M14",1,0.0356357063245601,0.0383425390848164,92.9403925121687,NA
"54",54,"17-AAG","M14",2,0.0391410335392915,0.0383425390848164,102.08252889228,NA
"55",55,"17-AAG","M14",3,0.0247594130981536,0.0383425390848164,64.574265787104,NA
"56",56,"17-AAG","M14",4,0.0238889570997062,0.0383425390848164,62.3040561994659,NA
"57",57,"17-AAG","M14",5,0.020094121574073,0.0383425390848164,52.4068620745835,NA
"58",58,"17-AAG","MALME3M",1,0.0119653191882623,0.0149155090091872,80.2206561029351,NA
"59",59,"17-AAG","MALME3M",2,0.015065796906268,0.0149155090091872,101.007594826219,NA
"60",60,"17-AAG","MALME3M",3,0.0107778745704961,0.0149155090091872,72.2595156749763,NA
"61",61,"17-AAG","MALME3M",4,0.000455215025373823,0.0149155090091872,3.05195769781262,"high"
"62",62,"17-AAG","MDAMB231",1,0.0306580706748049,0.0313143348703864,97.9042690885887,NA
"63",63,"17-AAG","MDAMB231",2,0.0314058802407992,0.0313143348703864,100.292343333466,NA
"64",64,"17-AAG","MDAMB231",3,0.031791119315198,0.0313143348703864,101.522575672723,NA
"65",65,"17-AAG","MDAMB231",4,0.0169827149900149,0.0313143348703864,54.2330375539134,NA
"66",66,"17-AAG","MDAMB231",5,0.00617895005112874,0.0313143348703864,19.7320175462903,"high"
"67",67,"17-AAG","OVCAR4",1,0.0260445417027529,0.029170765833557,89.2830234603996,NA
"68",68,"17-AAG","OVCAR4",2,0.0274240191473443,0.029170765833557,94.0119957899655,NA
"69",69,"17-AAG","OVCAR4",3,0.0273984115830579,0.029170765833557,93.9242107642571,NA
"70",70,"17-AAG","OVCAR4",4,0.0138723289118334,0.029170765833557,47.5555869564287,"high"
"71",71,"17-AAG","OVCAR4",5,-0.00319826193405804,0.029170765833557,-10.9639285862659,"high"
"72",72,"17-AAG","OVCAR5",1,0.04220631216427,0.0434162002674235,97.21327961521,NA
"73",73,"17-AAG","OVCAR5",2,0.0452439591961642,0.0434162002674235,104.209854656747,NA
"74",74,"17-AAG","OVCAR5",3,0.0401259217867952,0.0434162002674235,92.4215420502905,NA
"75",75,"17-AAG","OVCAR5",4,0.00846613309608443,0.0434162002674235,19.499940215719,"high"
"76",76,"17-AAG","OVCAR5",5,0.00803281540725269,0.0434162002674235,18.5018849134063,"high"
"77",77,"17-AAG","SF539",1,0.0309987696336883,0.0384652108775527,80.5891061727633,NA
"78",78,"17-AAG","SF539",2,0.0368095834060146,0.0384652108775527,95.6957795530914,NA
"79",79,"17-AAG","SF539",3,0.0342440061076175,0.0384652108775527,89.0259154346699,NA
"80",80,"17-AAG","SF539",4,0.0174541342382747,0.0384652108775527,45.3764163514841,"high"
"81",81,"17-AAG","SF539",5,0.0202416024791707,0.0384652108775527,52.6231418400547,NA
"82",82,"17-AAG","SKMEL2",1,0.0288379728108535,0.0333796703715687,86.3938214183695,NA
"83",83,"17-AAG","SKMEL2",2,0.034124846374741,0.0333796703715687,102.232424691069,NA
"84",84,"17-AAG","SKMEL2",3,0.0260130235035702,0.0333796703715687,77.9307381229471,NA
"85",85,"17-AAG","SKMEL2",4,0.0197895276219181,0.0333796703715687,59.2861685020529,NA
"86",86,"17-AAG","SKMEL2",5,0.00377452710370221,0.0333796703715687,11.307862125916,"high"
"87",87,"17-AAG","SW620",1,0.036703622769399,0.037384362126904,98.1790799179772,NA
"88",88,"17-AAG","SW620",2,0.0397063022629226,0.037384362126904,106.210993056767,NA
"89",89,"17-AAG","SW620",3,0.026498904346684,0.037384362126904,70.8823230866732,NA
"90",90,"17-AAG","SW620",4,0.000869894483265487,0.037384362126904,2.32689401068973,"high"
"91",91,"17-AAG","SW620",5,0.00171666485983394,0.037384362126904,4.59193299595856,"high"
"92",92,"17-AAG","T47D",1,0.02663476653886,0.0276361106024267,96.3766823849706,NA
"93",93,"17-AAG","T47D",2,0.0292363137035872,0.0276361106024267,105.790261604395,NA
"94",94,"17-AAG","T47D",3,0.0297322089825632,0.0276361106024267,107.584635950735,NA
"95",95,"17-AAG","T47D",4,0.0256829485368344,0.0276361106024267,92.9325725544722,NA
"96",96,"17-AAG","T47D",5,0.0206856021454915,0.0276361106024267,74.849903602843,NA
"97",97,"17-AAG","UACC257",1,0.0275787275917934,0.0272559337351184,101.184306726792,NA
"98",98,"17-AAG","UACC257",2,0.0282599410654587,0.0272559337351184,103.683628453523,NA
"99",99,"17-AAG","UACC257",3,0.015377564192504,0.0272559337351184,56.4191428624237,NA
"100",100,"17-AAG","UACC257",4,0.00756472536153981,0.0272559337351184,27.7544164696618,"high"
"101",101,"17-AAG","UACC257",5,0.00478291155335306,0.0272559337351184,17.5481478632685,"high"
"102",102,"Asparaginase","A498",1,0.0320718192349057,0.0314525111334736,101.969025935017,NA
"103",103,"Asparaginase","A498",2,0.0350177533811296,0.0314525111334736,111.335318291523,NA
"104",104,"Asparaginase","A498",3,0.0311075745973377,0.0314525111334736,98.9033100261149,NA
"105",105,"Asparaginase","A498",4,0.0356897938506722,0.0314525111334736,113.472001326753,NA
"106",106,"Asparaginase","ACHN",1,0.0376989785351114,0.0380091976631821,99.1838314220162,NA
"107",107,"Asparaginase","ACHN",2,0.0413661480712437,0.0380091976631821,108.831942304621,NA
"108",108,"Asparaginase","ACHN",3,0.0385129696759522,0.0380091976631821,101.325395019475,NA
"109",109,"Asparaginase","ACHN",4,0.0372596073757252,0.0380091976631821,98.0278713218329,NA
"110",110,"Asparaginase","ACHN",5,0.0258685172619805,0.0380091976631821,68.0585722729903,NA
"111",111,"Asparaginase","BT549",1,0.0356047958363193,0.0361593240141026,98.4664310163347,NA
"112",112,"Asparaginase","BT549",2,0.0352493343403027,0.0361593240141026,97.483388590326,NA
"113",113,"Asparaginase","BT549",3,0.0304439496929533,0.0361593240141026,84.1939126989203,NA
"114",114,"Asparaginase","BT549",4,0.0328005898042138,0.0361593240141026,90.7112914816137,NA
"115",115,"Asparaginase","BT549",5,0.0370575905405653,0.0361593240141026,102.484190595245,NA
"116",116,"Asparaginase","COLO205",1,0.0544025155119548,0.0534429368350681,101.795520107452,NA
"117",117,"Asparaginase","COLO205",2,0.0525766276666232,0.0534429368350681,98.3790015673757,NA
"118",118,"Asparaginase","COLO205",3,0.0536927002825237,0.0534429368350681,100.467346037188,NA
"119",119,"Asparaginase","COLO205",4,0.0495251163831276,0.0534429368350681,92.6691520265224,NA
"120",120,"Asparaginase","EKVX",1,0.0233381369365058,0.0225374094814301,103.552881513447,NA
"121",121,"Asparaginase","EKVX",2,0.0232427827212116,0.0225374094814301,103.129788454004,NA
"122",122,"Asparaginase","EKVX",3,0.0172338306404174,0.0225374094814301,76.4676643720626,NA
"123",123,"Asparaginase","EKVX",4,0.0184052383035509,0.0225374094814301,81.6652788720728,NA
"124",124,"Asparaginase","EKVX",5,0.0106726336837854,0.0225374094814301,47.3551926745582,"high"
"125",125,"Asparaginase","HCT15",1,0.0457114972820038,0.0483074373286203,94.6262103929107,NA
"126",126,"Asparaginase","HCT15",2,0.0446201720895343,0.0483074373286203,92.3670858091629,NA
"127",127,"Asparaginase","HCT15",3,0.0471889022886676,0.0483074373286203,97.6845490015467,NA
"128",128,"Asparaginase","HCT15",4,0.0434009427161015,0.0483074373286203,89.8431900265347,NA
"129",129,"Asparaginase","HOP62",1,0.0299819835994373,0.0328472134228197,91.2770992580093,NA
"130",130,"Asparaginase","HOP62",2,0.030631572403281,0.0328472134228197,93.2547062942043,NA
"131",131,"Asparaginase","HOP62",3,0.0323308854719962,0.0328472134228197,98.4280920753393,NA
"132",132,"Asparaginase","HOP62",4,0.031079279369005,0.0328472134228197,94.6177046099548,NA
"133",133,"Asparaginase","HS578T",1,0.031964826437153,0.0300198026815637,106.479135709922,NA
"134",134,"Asparaginase","HS578T",2,0.0317922125840567,0.0300198026815637,105.904135750971,NA
"135",135,"Asparaginase","HS578T",3,0.0259782920997766,0.0300198026815637,86.5371847221729,NA
"136",136,"Asparaginase","HS578T",4,0.0301520871678023,0.0300198026815637,100.44065741418,NA
"137",137,"Asparaginase","HS578T",5,0.0271204303254666,0.0300198026815637,90.3418007544809,NA
"138",138,"Asparaginase","HT29",1,0.0478528553499435,0.0476834215568565,100.355330610839,NA
"139",139,"Asparaginase","HT29",2,0.0473237105298863,0.0476834215568565,99.2456266450147,NA
"140",140,"Asparaginase","HT29",3,0.0469911168687046,0.0476834215568565,98.5481228788786,NA
"141",141,"Asparaginase","HT29",4,0.0492583424617533,0.0476834215568565,103.302868908052,NA
"142",142,"Asparaginase","HT29",5,0.0345077477551452,0.0476834215568565,72.3684388168308,NA
"143",143,"Asparaginase","IGROV1",1,0.0379073018879667,0.038474897061932,98.52476493166,NA
"144",144,"Asparaginase","IGROV1",2,0.0403231718124066,0.038474897061932,104.803845862146,NA
"145",145,"Asparaginase","IGROV1",3,0.0398907371771257,0.038474897061932,103.679906181203,NA
"146",146,"Asparaginase","IGROV1",4,0.0389111121027576,0.038474897061932,101.133765322681,NA
"147",147,"Asparaginase","IGROV1",5,0.0322473053860707,0.038474897061932,83.8138834631919,NA
"148",148,"Asparaginase","LOXIMVI",1,0.0511645151205916,0.0508644306721432,100.589969148348,NA
"149",149,"Asparaginase","LOXIMVI",2,0.0489618039532242,0.0508644306721432,96.2594160717482,NA
"150",150,"Asparaginase","LOXIMVI",3,0.0473437719367464,0.0508644306721432,93.0783482900067,NA
"151",151,"Asparaginase","LOXIMVI",4,0.0498375248147293,0.0508644306721432,97.9810923982753,NA
"152",152,"Asparaginase","LOXIMVI",5,0.0480099835982391,0.0508644306721432,94.3881273491431,NA
"153",153,"Asparaginase","M14",1,0.0367773177037443,0.0383425390848164,95.9177941304049,NA
"154",154,"Asparaginase","M14",2,0.0390186561604619,0.0383425390848164,101.763360204576,NA
"155",155,"Asparaginase","M14",3,0.0390932358113107,0.0383425390848164,101.957869104166,NA
"156",156,"Asparaginase","M14",4,0.0390688903518831,0.0383425390848164,101.894374458248,NA
"157",157,"Asparaginase","M14",5,0.0303563696706155,0.0383425390848164,79.1715165327602,NA
"158",158,"Asparaginase","MALME3M",1,0.0144348115604919,0.0149155090091872,96.7771971549934,NA
"159",159,"Asparaginase","MALME3M",2,0.0151238858418321,0.0149155090091872,101.397048082748,NA
"160",160,"Asparaginase","MALME3M",3,0.0145741668518051,0.0149155090091872,97.7114950809135,NA
"161",161,"Asparaginase","MALME3M",4,0.0127886751484636,0.0149155090091872,85.7407892723367,NA
"162",162,"Asparaginase","MALME3M",5,0.0148813310677863,0.0149155090091872,99.7708563524063,NA
"163",163,"Asparaginase","MDAMB231",1,0.0308722084613984,0.0313143348703864,98.5881021876466,NA
"164",164,"Asparaginase","MDAMB231",2,0.0304122310051068,0.0313143348703864,97.1191983830617,NA
"165",165,"Asparaginase","MDAMB231",3,0.0294503937210194,0.0313143348703864,94.0476425346983,NA
"166",166,"Asparaginase","MDAMB231",4,0.031059107574994,0.0313143348703864,99.1849506098443,NA
"167",167,"Asparaginase","MDAMB231",5,0.0297741368097924,0.0313143348703864,95.081492016455,NA
"168",168,"Asparaginase","OVCAR4",1,0.0267892832731982,0.029170765833557,91.8360643188217,NA
"169",169,"Asparaginase","OVCAR4",2,0.0301592182730161,0.029170765833557,103.388503562433,NA
"170",170,"Asparaginase","OVCAR4",3,0.0291311697891223,0.029170765833557,99.8642612104851,NA
"171",171,"Asparaginase","OVCAR4",4,0.029719971920691,0.029170765833557,101.882727694802,NA
"172",172,"Asparaginase","OVCAR4",5,0.0266048834170604,0.029170765833557,91.2039250832938,NA
"173",173,"Asparaginase","OVCAR5",1,0.0436208267532527,0.0434162002674235,100.471313667637,NA
"174",174,"Asparaginase","OVCAR5",2,0.0477078143318889,0.0434162002674235,109.884821882226,NA
"175",175,"Asparaginase","OVCAR5",3,0.0373598727859187,0.0434162002674235,86.0505354125863,NA
"176",176,"Asparaginase","OVCAR5",4,0.0377791063997244,0.0434162002674235,87.0161510381442,NA
"177",177,"Asparaginase","SF539",1,0.0392098501481723,0.0384652108775527,101.935877260598,NA
"178",178,"Asparaginase","SF539",2,0.0411856951531197,0.0384652108775527,107.072583806253,NA
"179",179,"Asparaginase","SF539",3,0.0383273069697318,0.0384652108775527,99.6414840717761,NA
"180",180,"Asparaginase","SF539",4,0.0356596596661922,0.0384652108775527,92.7062632769869,NA
"181",181,"Asparaginase","SF539",5,0.0210092796702046,0.0384652108775527,54.6189119749895,NA
"182",182,"Asparaginase","SKMEL2",1,0.0302853684808363,0.0333796703715687,90.7299806849861,NA
"183",183,"Asparaginase","SKMEL2",2,0.0304418256680078,0.0333796703715687,91.1987006736195,NA
"184",184,"Asparaginase","SKMEL2",3,0.0358202278752526,0.0333796703715687,107.311508701304,NA
"185",185,"Asparaginase","SKMEL2",4,0.0309651623494998,0.0333796703715687,92.7665312593216,NA
"186",186,"Asparaginase","SKMEL2",5,0.0255980576869632,0.0333796703715687,76.6875688166366,NA
"187",187,"Asparaginase","SW620",1,0.0387098680219774,0.037384362126904,103.545615919763,NA
"188",188,"Asparaginase","SW620",2,0.0377374069043388,0.037384362126904,100.944364855649,NA
"189",189,"Asparaginase","SW620",3,0.0350279046687329,0.037384362126904,93.6966760321551,NA
"190",190,"Asparaginase","SW620",4,0.0368829819537694,0.037384362126904,98.658850533727,NA
"191",191,"Asparaginase","SW620",5,0.0352645033599442,0.037384362126904,94.3295574770976,NA
"192",192,"Asparaginase","T47D",1,0.026349894803467,0.0276361106024267,95.3458870625349,NA
"193",193,"Asparaginase","T47D",2,0.0269594942461631,0.0276361106024267,97.551694715666,NA
"194",194,"Asparaginase","T47D",3,0.027093294196589,0.0276361106024267,98.0358437059153,NA
"195",195,"Asparaginase","T47D",4,0.0271840500385074,0.0276361106024267,98.3642395616999,NA
"196",196,"Asparaginase","UACC257",1,0.0268005047695986,0.0272559337351184,98.3290648930032,NA
"197",197,"Asparaginase","UACC257",2,0.027169090292174,0.0272559337351184,99.6813778467895,NA
"198",198,"Asparaginase","UACC257",3,0.0239278077723864,0.0272559337351184,87.789352604553,NA
"199",199,"Asparaginase","UACC257",4,0.0271063405625562,0.0272559337351184,99.4511537413612,NA
"200",200,"Asparaginase","UACC257",5,0.0146182898953909,0.0272559337351184,53.6334217622332,NA
"201",201,"BPTES","A498",1,0.0340687911073403,0.0314525111334736,108.318191074678,NA
"202",202,"BPTES","A498",2,0.0322997977111954,0.0314525111334736,102.693859876963,NA
"203",203,"BPTES","A498",3,0.0335202545307406,0.0314525111334736,106.574175869431,NA
"204",204,"BPTES","A498",4,0.0348219194747113,0.0314525111334736,110.712684678623,NA
"205",205,"BPTES","A498",5,0.0282162709368168,0.0314525111334736,89.7107096380214,NA
"206",206,"BPTES","ACHN",1,0.0398234740352092,0.0380091976631821,104.773256168426,NA
"207",207,"BPTES","ACHN",2,0.0378441971182515,0.0380091976631821,99.5658931125231,NA
"208",208,"BPTES","ACHN",3,0.0405849663389697,0.0380091976631821,106.776698362888,NA
"209",209,"BPTES","ACHN",4,0.0387189161856667,0.0380091976631821,101.867228371337,NA
"210",210,"BPTES","ACHN",5,0.03120934179865,0.0380091976631821,82.1099726313907,NA
"211",211,"BPTES","BT549",1,0.0358530772385113,0.0361593240141026,99.153062774426,NA
"212",212,"BPTES","BT549",2,0.0355848638850637,0.0361593240141026,98.4113084392428,NA
"213",213,"BPTES","BT549",3,0.0381555536967946,0.0361593240141026,105.520649893547,NA
"214",214,"BPTES","BT549",4,0.0302568107549387,0.0361593240141026,83.6763727749396,NA
"215",215,"BPTES","BT549",5,0.030112715774889,0.0361593240141026,83.2778725706947,NA
"216",216,"BPTES","COLO205",1,0.0580350346576944,0.0534429368350681,108.592525213946,NA
"217",217,"BPTES","COLO205",2,0.0521960411153049,0.0534429368350681,97.6668652705011,NA
"218",218,"BPTES","COLO205",3,0.0540068257702683,0.0534429368350681,101.055123405625,NA
"219",219,"BPTES","COLO205",4,0.0559004552946185,0.0534429368350681,104.59839710369,NA
"220",220,"BPTES","COLO205",5,0.0454725404562352,0.0534429368350681,85.0861557188923,NA
"221",221,"BPTES","EKVX",1,0.0240067560573999,0.0225374094814301,106.519589472696,NA
"222",222,"BPTES","EKVX",2,0.022339556248542,0.0225374094814301,99.1221119133008,NA
"223",223,"BPTES","EKVX",3,0.0216301796595481,0.0225374094814301,95.9745603298838,NA
"224",224,"BPTES","EKVX",4,0.0225060801021892,0.0225374094814301,99.860989439506,NA
"225",225,"BPTES","EKVX",5,0.010581872539283,0.0225374094814301,46.9524793787949,"high"
"226",226,"BPTES","HCT15",1,0.043567657679429,0.0483074373286203,90.1883024409924,NA
"227",227,"BPTES","HCT15",2,0.0498711448205118,0.0483074373286203,103.236991193,NA
"228",228,"BPTES","HCT15",3,0.0478491632146222,0.0483074373286203,99.0513383873365,NA
"229",229,"BPTES","HCT15",4,0.0460532835982399,0.0483074373286203,95.3337335718181,NA
"230",230,"BPTES","HCT15",5,0.0456005638810878,0.0483074373286203,94.3965699750981,NA
"231",231,"BPTES","HOP62",1,0.0315345958222873,0.0328472134228197,96.0038692365284,NA
"232",232,"BPTES","HOP62",2,0.0329181492087221,0.0328472134228197,100.21595678449,NA
"233",233,"BPTES","HOP62",3,0.0319227076938089,0.0328472134228197,97.1854363500783,NA
"234",234,"BPTES","HOP62",4,0.031156587627821,0.0328472134228197,94.8530617400129,NA
"235",235,"BPTES","HOP62",5,0.0283295566235188,0.0328472134228197,86.2464534170732,NA
"236",236,"BPTES","HS578T",1,0.029935631467812,0.0300198026815637,99.7196143670746,NA
"237",237,"BPTES","HS578T",2,0.0308004515240277,0.0300198026815637,102.600446281226,NA
"238",238,"BPTES","HS578T",3,0.0284268558465746,0.0300198026815637,94.6936798623018,NA
"239",239,"BPTES","HS578T",4,0.0310464385379801,0.0300198026815637,103.419862106712,NA
"240",240,"BPTES","HS578T",5,0.0230769230286381,0.0300198026815637,76.8723341503191,NA
"241",241,"BPTES","HT29",1,0.0503628845333375,0.0476834215568565,105.619275817458,NA
"242",242,"BPTES","HT29",2,0.0477339559520631,0.0476834215568565,100.105978961989,NA
"243",243,"BPTES","HT29",3,0.046698638868761,0.0476834215568565,97.9347482711128,NA
"244",244,"BPTES","HT29",4,0.0466481871666449,0.0476834215568565,97.8289427301746,NA
"245",245,"BPTES","HT29",5,0.0431915954871494,0.0476834215568565,90.5798998413922,NA
"246",246,"BPTES","IGROV1",1,0.0393457730922601,0.038474897061932,102.263491514808,NA
"247",247,"BPTES","IGROV1",2,0.0381628074798487,0.038474897061932,99.1888488185402,NA
"248",248,"BPTES","IGROV1",3,0.0384546641998509,0.038474897061932,99.9474128233571,NA
"249",249,"BPTES","IGROV1",4,0.041474853540259,0.038474897061932,107.797178699395,NA
"250",250,"BPTES","IGROV1",5,0.0360871494787983,0.038474897061932,93.7940117700893,NA
"251",251,"BPTES","LOXIMVI",1,0.0523886961903408,0.0508644306721432,102.996721870382,NA
"252",252,"BPTES","LOXIMVI",2,0.0518060701090331,0.0508644306721432,101.851272931687,NA
"253",253,"BPTES","LOXIMVI",3,0.0507615291340774,0.0508644306721432,99.7976945053625,NA
"254",254,"BPTES","LOXIMVI",4,0.0491717386349114,0.0508644306721432,96.672149840539,NA
"255",255,"BPTES","LOXIMVI",5,0.0441532331531845,0.0508644306721432,86.8057158405704,NA
"256",256,"BPTES","M14",1,0.0369962942116697,0.0383425390848164,96.488900043451,NA
"257",257,"BPTES","M14",2,0.0376194990933323,0.0383425390848164,98.1142615780224,NA
"258",258,"BPTES","M14",3,0.0389329751623409,0.0383425390848164,101.539898221707,NA
"259",259,"BPTES","M14",4,0.0394429329735183,0.0383425390848164,102.869903545688,NA
"260",260,"BPTES","M14",5,0.0401340326076159,0.0383425390848164,104.672339301361,NA
"261",261,"BPTES","MALME3M",1,0.0155171718422497,0.0149155090091872,104.033806909922,NA
"262",262,"BPTES","MALME3M",2,0.0150385388569694,0.0149155090091872,100.824845117297,NA
"263",263,"BPTES","MALME3M",3,0.0141321018753549,0.0149155090091872,94.7477009778899,NA
"264",264,"BPTES","MALME3M",4,0.0142040782487423,0.0149155090091872,95.2302616021572,NA
"265",265,"BPTES","MALME3M",5,0.015029036992037,0.0149155090091872,100.761140520112,NA
"266",266,"BPTES","MDAMB231",1,0.0330264914432347,0.0313143348703864,105.467644706283,NA
"267",267,"BPTES","MDAMB231",2,0.0325689085118158,0.0313143348703864,104.006387638831,NA
"268",268,"BPTES","MDAMB231",3,0.0308123197262131,0.0313143348703864,98.396851964919,NA
"269",269,"BPTES","MDAMB231",4,0.0310832084653012,0.0313143348703864,99.2619150109946,NA
"270",270,"BPTES","MDAMB231",5,0.0299741913586632,0.0313143348703864,95.7203513430183,NA
"271",271,"BPTES","OVCAR4",1,0.028612607310735,0.029170765833557,98.0865825532087,NA
"272",272,"BPTES","OVCAR4",2,0.0296670254094217,0.029170765833557,101.701222308308,NA
"273",273,"BPTES","OVCAR4",3,0.0278640676256986,0.029170765833557,95.520521417524,NA
"274",274,"BPTES","OVCAR4",4,0.0283403041946329,0.029170765833557,97.1531030633116,NA
"275",275,"BPTES","OVCAR4",5,0.0230324931684594,0.029170765833557,78.9574510997707,NA
"276",276,"BPTES","OVCAR5",1,0.0473835763468987,0.0434162002674235,109.138008519949,NA
"277",277,"BPTES","OVCAR5",2,0.0452035630947911,0.0434162002674235,104.116810813379,NA
"278",278,"BPTES","OVCAR5",3,0.0429647808949027,0.0434162002674235,98.9602513123206,NA
"279",279,"BPTES","OVCAR5",4,0.0417747632248571,0.0434162002674235,96.2192982516757,NA
"280",280,"BPTES","OVCAR5",5,0.0361065911846879,0.0434162002674235,83.1638673174716,NA
"281",281,"BPTES","SF539",1,0.0406249281438699,0.0384652108775527,105.614728782307,NA
"282",282,"BPTES","SF539",2,0.0389187281786078,0.0384652108775527,101.179032405409,NA
"283",283,"BPTES","SF539",3,0.04129507889305,0.0384652108775527,107.356954377569,NA
"284",284,"BPTES","SF539",4,0.0360077823530082,0.0384652108775527,93.6112958476497,NA
"285",285,"BPTES","SF539",5,0.0303933508358827,0.0384652108775527,79.0151675825582,NA
"286",286,"BPTES","SKMEL2",1,0.0344950126756317,0.0333796703715687,103.341382019797,NA
"287",287,"BPTES","SKMEL2",2,0.0327538848532753,0.0333796703715687,98.125249556609,NA
"288",288,"BPTES","SKMEL2",3,0.0294077156789033,0.0333796703715687,88.1006773031271,NA
"289",289,"BPTES","SKMEL2",4,0.0327189915614557,0.0333796703715687,98.0207149958084,NA
"290",290,"BPTES","SKMEL2",5,0.0292278054367201,0.0333796703715687,87.5616958207441,NA
"291",291,"BPTES","SW620",1,0.038596402632546,0.037384362126904,103.242105620333,NA
"292",292,"BPTES","SW620",2,0.0377573324170208,0.037384362126904,100.997663913191,NA
