"","Drug","cell","Final_conc_uM","median_GR24.x","median_GR24.y","percent_change_GR","idx","group"
"1","Docetaxel","A498",1,0.0313333235294719,0.0314525111334736,NA,"Docetaxel_A498","R"
"2","Docetaxel","ACHN",1,0.0386467737441516,0.0380091976631821,NA,"Docetaxel_ACHN","S"
"3","Docetaxel","BT549",1,0.0318650356067775,0.0361593240141026,NA,"Docetaxel_BT549","S"
"4","Docetaxel","COLO205",1,0.0553465621913335,0.0534429368350681,NA,"Docetaxel_COLO205","S"
"5","Docetaxel","EKVX",1,0.0224548054697828,0.0225374094814301,NA,"Docetaxel_EKVX","S"
"6","Docetaxel","HCT15",1,0.0463063874400157,0.0483074373286203,NA,"Docetaxel_HCT15","I"
"7","Docetaxel","HOP62",1,0.0322743513922948,0.0328472134228197,NA,"Docetaxel_HOP62","S"
"8","Docetaxel","HS578T",1,0.0283145668212413,0.0300198026815637,NA,"Docetaxel_HS578T","S"
"9","Docetaxel","HT29",1,0.0483210430906147,0.0476834215568565,NA,"Docetaxel_HT29","S"
"10","Docetaxel","IGROV1",1,0.0400286402113374,0.038474897061932,NA,"Docetaxel_IGROV1","S"
"11","Docetaxel","LOXIMVI",1,0.0522141826246032,0.0508644306721432,NA,"Docetaxel_LOXIMVI","S"
"12","Docetaxel","M14",1,0.0378921887644369,0.0383425390848164,NA,"Docetaxel_M14","S"
"13","Docetaxel","MALME3M",1,0.01508454023621,0.0149155090091872,NA,"Docetaxel_MALME3M","S"
"14","Docetaxel","MDAMB231",1,0.0317553921655148,0.0313143348703864,NA,"Docetaxel_MDAMB231","S"
"15","Docetaxel","OVCAR4",1,0.0292797902539451,0.029170765833557,NA,"Docetaxel_OVCAR4","S"
"16","Docetaxel","OVCAR5",1,0.0422374030836775,0.0434162002674235,NA,"Docetaxel_OVCAR5","S"
"17","Docetaxel","SF539",1,0.0394212939992475,0.0384652108775527,NA,"Docetaxel_SF539","R"
"18","Docetaxel","SKMEL2",1,0.0348977543876651,0.0333796703715687,NA,"Docetaxel_SKMEL2","S"
"19","Docetaxel","SW620",1,0.0370808316433944,0.037384362126904,NA,"Docetaxel_SW620","I"
"20","Docetaxel","T47D",1,0.0272395621935075,0.0276361106024267,NA,"Docetaxel_T47D","S"
"21","Docetaxel","UACC257",1,0.0284870003304857,0.0272559337351184,NA,"Docetaxel_UACC257","S"
"22","Everolimus","A498",1,0.0328874350121672,0.0314525111334736,NA,"Everolimus_A498","I"
"23","Everolimus","ACHN",1,0.0343943473986451,0.0380091976631821,NA,"Everolimus_ACHN","R"
"24","Everolimus","BT549",1,0.0333500332949165,0.0361593240141026,NA,"Everolimus_BT549","I"
"25","Everolimus","COLO205",1,0.0538088215257023,0.0534429368350681,NA,"Everolimus_COLO205","R"
"26","Everolimus","EKVX",1,0.0214250320183341,0.0225374094814301,NA,"Everolimus_EKVX","I"
"27","Everolimus","HCT15",1,0.0452116848967901,0.0483074373286203,NA,"Everolimus_HCT15","R"
"28","Everolimus","HOP62",1,0.0320323402145272,0.0328472134228197,NA,"Everolimus_HOP62","R"
"29","Everolimus","HS578T",1,0.0274885261527693,0.0300198026815637,NA,"Everolimus_HS578T","I"
"30","Everolimus","HT29",1,0.0467606002403456,0.0476834215568565,NA,"Everolimus_HT29","R"
"31","Everolimus","IGROV1",1,0.0301387646451058,0.038474897061932,NA,"Everolimus_IGROV1","S"
"32","Everolimus","LOXIMVI",1,0.0511288248215212,0.0508644306721432,NA,"Everolimus_LOXIMVI","I"
"33","Everolimus","M14",1,0.0329470273657016,0.0383425390848164,NA,"Everolimus_M14","R"
"34","Everolimus","MALME3M",1,0.0125409986283363,0.0149155090091872,NA,"Everolimus_MALME3M","R"
"35","Everolimus","MDAMB231",1,0.0274507259030658,0.0313143348703864,NA,"Everolimus_MDAMB231","R"
"36","Everolimus","OVCAR4",1,0.0280339588365455,0.029170765833557,NA,"Everolimus_OVCAR4","I"
"37","Everolimus","OVCAR5",1,0.0393469538121948,0.0434162002674235,NA,"Everolimus_OVCAR5","R"
"38","Everolimus","SF539",1,0.0418879389295996,0.0384652108775527,NA,"Everolimus_SF539","R"
"39","Everolimus","SKMEL2",1,0.0306764101282129,0.0333796703715687,NA,"Everolimus_SKMEL2","R"
"40","Everolimus","SW620",1,0.0366730436340392,0.037384362126904,NA,"Everolimus_SW620","R"
"41","Everolimus","T47D",1,0.0263553456318395,0.0276361106024267,NA,"Everolimus_T47D","R"
"42","Everolimus","UACC257",1,0.0264086230117929,0.0272559337351184,NA,"Everolimus_UACC257","R"
"43","Gemcitabine","ACHN",1,0.0376692891284723,0.0380091976631821,NA,"Gemcitabine_ACHN","S"
"44","Gemcitabine","BT549",1,0.032597341105271,0.0361593240141026,NA,"Gemcitabine_BT549","I"
"45","Gemcitabine","COLO205",1,0.0553609707430252,0.0534429368350681,NA,"Gemcitabine_COLO205","S"
"46","Gemcitabine","EKVX",1,0.0229802470588201,0.0225374094814301,NA,"Gemcitabine_EKVX","R"
"47","Gemcitabine","HCT15",1,0.044295166741822,0.0483074373286203,NA,"Gemcitabine_HCT15","I"
"48","Gemcitabine","HOP62",1,0.0324134550519494,0.0328472134228197,NA,"Gemcitabine_HOP62","S"
"49","Gemcitabine","HS578T",1,0.0280473879675446,0.0300198026815637,NA,"Gemcitabine_HS578T","R"
"50","Gemcitabine","HT29",1,0.0478719973192127,0.0476834215568565,NA,"Gemcitabine_HT29","I"
"51","Gemcitabine","IGROV1",1,0.0387725973773292,0.038474897061932,NA,"Gemcitabine_IGROV1","R"
"52","Gemcitabine","LOXIMVI",1,0.0498708606367485,0.0508644306721432,NA,"Gemcitabine_LOXIMVI","S"
"53","Gemcitabine","M14",1,0.038786703918025,0.0383425390848164,NA,"Gemcitabine_M14","S"
"54","Gemcitabine","MALME3M",1,0.0130557141305811,0.0149155090091872,NA,"Gemcitabine_MALME3M","S"
"55","Gemcitabine","MDAMB231",1,0.0331834551539937,0.0313143348703864,NA,"Gemcitabine_MDAMB231","S"
"56","Gemcitabine","OVCAR4",1,0.0273019477511328,0.029170765833557,NA,"Gemcitabine_OVCAR4","R"
"57","Gemcitabine","OVCAR5",1,0.0421759394079952,0.0434162002674235,NA,"Gemcitabine_OVCAR5","S"
"58","Gemcitabine","SF539",1,0.0353294724078547,0.0384652108775527,NA,"Gemcitabine_SF539","S"
"59","Gemcitabine","SKMEL2",1,0.0345168934621959,0.0333796703715687,NA,"Gemcitabine_SKMEL2","S"
"60","Gemcitabine","SW620",1,0.0363004629637102,0.037384362126904,NA,"Gemcitabine_SW620","R"
"61","Gemcitabine","T47D",1,0.0272698435027726,0.0276361106024267,NA,"Gemcitabine_T47D","S"
"62","Gemcitabine","UACC257",1,0.0271531559797406,0.0272559337351184,NA,"Gemcitabine_UACC257","S"
"63","Oligomycin A","A498",1,0.0302932377955989,0.0314525111334736,NA,"Oligomycin A_A498","R"
"64","Oligomycin A","ACHN",1,0.0391921770668959,0.0380091976631821,NA,"Oligomycin A_ACHN","R"
"65","Oligomycin A","BT549",1,0.0337079061503613,0.0361593240141026,NA,"Oligomycin A_BT549","R"
"66","Oligomycin A","COLO205",1,0.056101634890234,0.0534429368350681,NA,"Oligomycin A_COLO205","R"
"67","Oligomycin A","EKVX",1,0.0222371027023657,0.0225374094814301,NA,"Oligomycin A_EKVX","S"
"68","Oligomycin A","HCT15",1,0.0459266276850889,0.0483074373286203,NA,"Oligomycin A_HCT15","R"
"69","Oligomycin A","HOP62",1,0.0306481990242109,0.0328472134228197,NA,"Oligomycin A_HOP62","R"
"70","Oligomycin A","HS578T",1,0.0316729635681034,0.0300198026815637,NA,"Oligomycin A_HS578T","R"
"71","Oligomycin A","HT29",1,0.0465068535599939,0.0476834215568565,NA,"Oligomycin A_HT29","R"
"72","Oligomycin A","IGROV1",1,0.0399419258679845,0.038474897061932,NA,"Oligomycin A_IGROV1","R"
"73","Oligomycin A","LOXIMVI",1,0.0501462381959115,0.0508644306721432,NA,"Oligomycin A_LOXIMVI","R"
"74","Oligomycin A","M14",1,0.0414669577059275,0.0383425390848164,NA,"Oligomycin A_M14","R"
"75","Oligomycin A","MALME3M",1,0.0123571624036257,0.0149155090091872,NA,"Oligomycin A_MALME3M","R"
"76","Oligomycin A","MDAMB231",1,0.0322368138140905,0.0313143348703864,NA,"Oligomycin A_MDAMB231","R"
"77","Oligomycin A","OVCAR4",1,0.028148224006664,0.029170765833557,NA,"Oligomycin A_OVCAR4","R"
"78","Oligomycin A","OVCAR5",1,0.04544538165458,0.0434162002674235,NA,"Oligomycin A_OVCAR5","I"
"79","Oligomycin A","SF539",1,0.0358376854264828,0.0384652108775527,NA,"Oligomycin A_SF539","R"
"80","Oligomycin A","SKMEL2",1,0.0311760208535951,0.0333796703715687,NA,"Oligomycin A_SKMEL2","R"
"81","Oligomycin A","SW620",1,0.0388576210681533,0.037384362126904,NA,"Oligomycin A_SW620","R"
"82","Oligomycin A","T47D",1,0.0267128188208586,0.0276361106024267,NA,"Oligomycin A_T47D","S"
"83","Oligomycin A","UACC257",1,0.028060113951612,0.0272559337351184,NA,"Oligomycin A_UACC257","S"
"84","17-AAG","A498",1,0.0350357342193235,0.0314525111334736,NA,"17-AAG_A498","R"
"85","17-AAG","ACHN",1,0.0362881699304954,0.0380091976631821,NA,"17-AAG_ACHN","S"
"86","17-AAG","BT549",1,0.0339071064767584,0.0361593240141026,NA,"17-AAG_BT549","S"
"87","17-AAG","COLO205",1,0.0510601011371582,0.0534429368350681,NA,"17-AAG_COLO205","S"
"88","17-AAG","EKVX",1,0.0223891477132708,0.0225374094814301,NA,"17-AAG_EKVX","S"
"89","17-AAG","HCT15",1,0.0470355247091064,0.0483074373286203,NA,"17-AAG_HCT15","S"
"90","17-AAG","HOP62",1,0.0290112138873448,0.0328472134228197,NA,"17-AAG_HOP62","I"
"91","17-AAG","HS578T",1,0.0328902642680974,0.0300198026815637,NA,"17-AAG_HS578T","I"
"92","17-AAG","HT29",1,0.0443563138444618,0.0476834215568565,NA,"17-AAG_HT29","S"
"93","17-AAG","IGROV1",1,0.037371659562833,0.038474897061932,NA,"17-AAG_IGROV1","S"
"94","17-AAG","LOXIMVI",1,0.049820264089277,0.0508644306721432,NA,"17-AAG_LOXIMVI","S"
"95","17-AAG","M14",1,0.0356357063245601,0.0383425390848164,NA,"17-AAG_M14","I"
"96","17-AAG","MALME3M",1,0.0119653191882623,0.0149155090091872,NA,"17-AAG_MALME3M","S"
"97","17-AAG","MDAMB231",1,0.0306580706748049,0.0313143348703864,NA,"17-AAG_MDAMB231","S"
"98","17-AAG","OVCAR4",1,0.0260445417027529,0.029170765833557,NA,"17-AAG_OVCAR4","S"
"99","17-AAG","OVCAR5",1,0.04220631216427,0.0434162002674235,NA,"17-AAG_OVCAR5","S"
"100","17-AAG","SF539",1,0.0309987696336883,0.0384652108775527,NA,"17-AAG_SF539","S"
"101","17-AAG","SKMEL2",1,0.0288379728108535,0.0333796703715687,NA,"17-AAG_SKMEL2","S"
"102","17-AAG","SW620",1,0.036703622769399,0.037384362126904,NA,"17-AAG_SW620","S"
"103","17-AAG","T47D",1,0.02663476653886,0.0276361106024267,NA,"17-AAG_T47D","R"
"104","17-AAG","UACC257",1,0.0275787275917934,0.0272559337351184,NA,"17-AAG_UACC257","S"
"105","BPTES","A498",1,0.0340687911073403,0.0314525111334736,NA,"BPTES_A498","R"
"106","BPTES","ACHN",1,0.0398234740352092,0.0380091976631821,NA,"BPTES_ACHN","R"
"107","BPTES","BT549",1,0.0358530772385113,0.0361593240141026,NA,"BPTES_BT549","R"
"108","BPTES","COLO205",1,0.0580350346576944,0.0534429368350681,NA,"BPTES_COLO205","R"
"109","BPTES","EKVX",1,0.0240067560573999,0.0225374094814301,NA,"BPTES_EKVX","I"
"110","BPTES","HCT15",1,0.043567657679429,0.0483074373286203,NA,"BPTES_HCT15","R"
"111","BPTES","HOP62",1,0.0315345958222873,0.0328472134228197,NA,"BPTES_HOP62","R"
"112","BPTES","HS578T",1,0.029935631467812,0.0300198026815637,NA,"BPTES_HS578T","R"
"113","BPTES","HT29",1,0.0503628845333375,0.0476834215568565,NA,"BPTES_HT29","R"
"114","BPTES","IGROV1",1,0.0393457730922601,0.038474897061932,NA,"BPTES_IGROV1","R"
"115","BPTES","LOXIMVI",1,0.0523886961903408,0.0508644306721432,NA,"BPTES_LOXIMVI","R"
"116","BPTES","M14",1,0.0369962942116697,0.0383425390848164,NA,"BPTES_M14","R"
"117","BPTES","MALME3M",1,0.0155171718422497,0.0149155090091872,NA,"BPTES_MALME3M","R"
"118","BPTES","MDAMB231",1,0.0330264914432347,0.0313143348703864,NA,"BPTES_MDAMB231","R"
"119","BPTES","OVCAR4",1,0.028612607310735,0.029170765833557,NA,"BPTES_OVCAR4","R"
"120","BPTES","OVCAR5",1,0.0473835763468987,0.0434162002674235,NA,"BPTES_OVCAR5","R"
"121","BPTES","SF539",1,0.0406249281438699,0.0384652108775527,NA,"BPTES_SF539","R"
"122","BPTES","SKMEL2",1,0.0344950126756317,0.0333796703715687,NA,"BPTES_SKMEL2","R"
"123","BPTES","SW620",1,0.038596402632546,0.037384362126904,NA,"BPTES_SW620","R"
"124","BPTES","T47D",1,0.0288705173930968,0.0276361106024267,NA,"BPTES_T47D","I"
"125","BPTES","UACC257",1,0.0265896966708161,0.0272559337351184,NA,"BPTES_UACC257","S"
"126","Chlormethine","A498",1,0.0335134556766449,0.0314525111334736,NA,"Chlormethine_A498","S"
"127","Chlormethine","ACHN",1,0.0389756426714011,0.0380091976631821,NA,"Chlormethine_ACHN","S"
"128","Chlormethine","BT549",1,0.0340221605582951,0.0361593240141026,NA,"Chlormethine_BT549","R"
"129","Chlormethine","COLO205",1,0.0545555263371901,0.0534429368350681,NA,"Chlormethine_COLO205","S"
"130","Chlormethine","EKVX",1,0.0239458544987672,0.0225374094814301,NA,"Chlormethine_EKVX","R"
"131","Chlormethine","HCT15",1,0.0485344523082354,0.0483074373286203,NA,"Chlormethine_HCT15","I"
"132","Chlormethine","HOP62",1,0.0320466455497974,0.0328472134228197,NA,"Chlormethine_HOP62","I"
"133","Chlormethine","HS578T",1,0.0301807074130689,0.0300198026815637,NA,"Chlormethine_HS578T","R"
"134","Chlormethine","HT29",1,0.0476411402430709,0.0476834215568565,NA,"Chlormethine_HT29","R"
"135","Chlormethine","IGROV1",1,0.0363687224556084,0.038474897061932,NA,"Chlormethine_IGROV1","S"
"136","Chlormethine","LOXIMVI",1,0.0507387225946757,0.0508644306721432,NA,"Chlormethine_LOXIMVI","S"
"137","Chlormethine","M14",1,0.0384929271980571,0.0383425390848164,NA,"Chlormethine_M14","R"
"138","Chlormethine","MALME3M",1,0.0142047832173068,0.0149155090091872,NA,"Chlormethine_MALME3M","S"
"139","Chlormethine","MDAMB231",1,0.0327174925325348,0.0313143348703864,NA,"Chlormethine_MDAMB231","R"
"140","Chlormethine","OVCAR4",1,0.026837869216969,0.029170765833557,NA,"Chlormethine_OVCAR4","R"
"141","Chlormethine","OVCAR5",1,0.0452011320485043,0.0434162002674235,NA,"Chlormethine_OVCAR5","R"
"142","Chlormethine","SF539",1,0.0378993477423102,0.0384652108775527,NA,"Chlormethine_SF539","R"
"143","Chlormethine","SKMEL2",1,0.0331764522526421,0.0333796703715687,NA,"Chlormethine_SKMEL2","R"
"144","Chlormethine","SW620",1,0.0393994877126839,0.037384362126904,NA,"Chlormethine_SW620","R"
"145","Chlormethine","T47D",1,0.027692025902751,0.0276361106024267,NA,"Chlormethine_T47D","S"
"146","Chlormethine","UACC257",1,0.027263906920384,0.0272559337351184,NA,"Chlormethine_UACC257","R"
"147","Clofarabine","A498",1,0.029773326274895,0.0314525111334736,NA,"Clofarabine_A498","S"
"148","Clofarabine","ACHN",1,0.0382412859251953,0.0380091976631821,NA,"Clofarabine_ACHN","S"
"149","Clofarabine","BT549",1,0.0339612558203415,0.0361593240141026,NA,"Clofarabine_BT549","S"
"150","Clofarabine","COLO205",1,0.0538171498870103,0.0534429368350681,NA,"Clofarabine_COLO205","S"
"151","Clofarabine","EKVX",1,0.021986071863893,0.0225374094814301,NA,"Clofarabine_EKVX","S"
"152","Clofarabine","HCT15",1,0.044175772563466,0.0483074373286203,NA,"Clofarabine_HCT15","I"
"153","Clofarabine","HOP62",1,0.0300154445710324,0.0328472134228197,NA,"Clofarabine_HOP62","S"
"154","Clofarabine","HS578T",1,0.0285199435330417,0.0300198026815637,NA,"Clofarabine_HS578T","R"
"155","Clofarabine","HT29",1,0.0494731369013566,0.0476834215568565,NA,"Clofarabine_HT29","S"
"156","Clofarabine","IGROV1",1,0.0380982131195175,0.038474897061932,NA,"Clofarabine_IGROV1","S"
"157","Clofarabine","LOXIMVI",1,0.0503641708010718,0.0508644306721432,NA,"Clofarabine_LOXIMVI","S"
"158","Clofarabine","M14",1,0.037457601673869,0.0383425390848164,NA,"Clofarabine_M14","S"
"159","Clofarabine","MALME3M",1,0.0147441793342512,0.0149155090091872,NA,"Clofarabine_MALME3M","S"
"160","Clofarabine","MDAMB231",1,0.0307400331817336,0.0313143348703864,NA,"Clofarabine_MDAMB231","S"
"161","Clofarabine","OVCAR4",1,0.0282851194829424,0.029170765833557,NA,"Clofarabine_OVCAR4","R"
"162","Clofarabine","OVCAR5",1,0.0448168083365484,0.0434162002674235,NA,"Clofarabine_OVCAR5","I"
"163","Clofarabine","SF539",1,0.040018497190999,0.0384652108775527,NA,"Clofarabine_SF539","S"
"164","Clofarabine","SKMEL2",1,0.0334713031893834,0.0333796703715687,NA,"Clofarabine_SKMEL2","I"
"165","Clofarabine","SW620",1,0.0370315249274637,0.037384362126904,NA,"Clofarabine_SW620","R"
"166","Clofarabine","T47D",1,0.0280904003069791,0.0276361106024267,NA,"Clofarabine_T47D","S"
"167","Clofarabine","UACC257",1,0.0275833954347166,0.0272559337351184,NA,"Clofarabine_UACC257","S"
"168","Docetaxel","A498",2,0.0344916345390316,0.0314525111334736,NA,"Docetaxel_A498","R"
"169","Docetaxel","ACHN",2,0.0387584741699724,0.0380091976631821,NA,"Docetaxel_ACHN","S"
"170","Docetaxel","BT549",2,0.0356889070477915,0.0361593240141026,NA,"Docetaxel_BT549","S"
"171","Docetaxel","COLO205",2,0.0533351944069251,0.0534429368350681,NA,"Docetaxel_COLO205","S"
"172","Docetaxel","EKVX",2,0.0222746122118276,0.0225374094814301,NA,"Docetaxel_EKVX","S"
"173","Docetaxel","HCT15",2,0.0444730572479577,0.0483074373286203,NA,"Docetaxel_HCT15","I"
"174","Docetaxel","HOP62",2,0.0328726341574671,0.0328472134228197,NA,"Docetaxel_HOP62","S"
"175","Docetaxel","HS578T",2,0.0307504282443474,0.0300198026815637,NA,"Docetaxel_HS578T","S"
"176","Docetaxel","HT29",2,0.0450016322803234,0.0476834215568565,NA,"Docetaxel_HT29","S"
"177","Docetaxel","IGROV1",2,0.0373171021363316,0.038474897061932,NA,"Docetaxel_IGROV1","S"
"178","Docetaxel","LOXIMVI",2,0.0500723274299175,0.0508644306721432,NA,"Docetaxel_LOXIMVI","S"
"179","Docetaxel","M14",2,0.0329479200194062,0.0383425390848164,NA,"Docetaxel_M14","S"
"180","Docetaxel","MALME3M",2,0.0136220064801094,0.0149155090091872,NA,"Docetaxel_MALME3M","S"
"181","Docetaxel","MDAMB231",2,0.0325931347293062,0.0313143348703864,NA,"Docetaxel_MDAMB231","S"
"182","Docetaxel","OVCAR4",2,0.028245893233148,0.029170765833557,NA,"Docetaxel_OVCAR4","S"
"183","Docetaxel","OVCAR5",2,0.0441739995465036,0.0434162002674235,NA,"Docetaxel_OVCAR5","S"
"184","Docetaxel","SF539",2,0.0469295207348334,0.0384652108775527,NA,"Docetaxel_SF539","R"
"185","Docetaxel","SKMEL2",2,0.0307771977506286,0.0333796703715687,NA,"Docetaxel_SKMEL2","S"
"186","Docetaxel","SW620",2,0.0370332986998879,0.037384362126904,NA,"Docetaxel_SW620","I"
"187","Docetaxel","T47D",2,0.0272496798237391,0.0276361106024267,NA,"Docetaxel_T47D","S"
"188","Docetaxel","UACC257",2,0.027108934230844,0.0272559337351184,NA,"Docetaxel_UACC257","S"
"189","Erlotinib","A498",1,0.0311620141334532,0.0314525111334736,99.0763948901008,"Erlotinib_A498","R"
"190","Erlotinib","ACHN",1,0.0328542654287625,0.0380091976631821,86.4376715338746,"Erlotinib_ACHN","I"
"191","Erlotinib","BT549",1,0.029581109853875,0.0361593240141026,81.8076959689233,"Erlotinib_BT549","R"
"192","Erlotinib","COLO205",1,0.0555745591115167,0.0534429368350681,103.98859494385,"Erlotinib_COLO205","R"
"193","Erlotinib","EKVX",1,0.0118200856128361,0.0225374094814301,52.4465139730249,"Erlotinib_EKVX","I"
"194","Erlotinib","HCT15",1,0.0471360084255032,0.0483074373286203,97.5750547578249,"Erlotinib_HCT15","R"
"195","Erlotinib","HOP62",1,0.0313488664392615,0.0328472134228197,95.4384350225663,"Erlotinib_HOP62","R"
"196","Erlotinib","HS578T",1,0.0256743227777839,0.0300198026815637,85.5246220307486,"Erlotinib_HS578T","R"
"197","Erlotinib","HT29",1,0.0468064655016791,0.0476834215568565,98.1608785054745,"Erlotinib_HT29","R"
"198","Erlotinib","IGROV1",1,0.0377777818550996,0.038474897061932,98.1881297675461,"Erlotinib_IGROV1","S"
"199","Erlotinib","LOXIMVI",1,0.0497716586839477,0.0508644306721432,97.8515988997514,"Erlotinib_LOXIMVI","R"
"200","Erlotinib","M14",1,0.0391735197720413,0.0383425390848164,102.167255239374,"Erlotinib_M14","R"
"201","Erlotinib","MALME3M",1,0.0144174732289003,0.0149155090091872,96.660953508324,"Erlotinib_MALME3M","R"
"202","Erlotinib","MDAMB231",1,0.0304645825434121,0.0313143348703864,97.2863791279886,"Erlotinib_MDAMB231","R"
"203","Erlotinib","OVCAR4",1,0.0245938409373735,0.029170765833557,84.3098912030678,"Erlotinib_OVCAR4","R"
"204","Erlotinib","OVCAR5",1,0.0355419152813287,0.0434162002674235,81.8632562555154,"Erlotinib_OVCAR5","R"
"205","Erlotinib","SF539",1,0.0357121731842206,0.0384652108775527,92.842785388345,"Erlotinib_SF539","R"
"206","Erlotinib","SKMEL2",1,0.0278558361460271,0.0333796703715687,83.451501575502,"Erlotinib_SKMEL2","R"
"207","Erlotinib","SW620",1,0.0340481550911531,0.037384362126904,91.0759289554658,"Erlotinib_SW620","R"
"208","Erlotinib","T47D",1,0.0231200114847734,0.0276361106024267,83.6587022587152,"Erlotinib_T47D","R"
"209","Erlotinib","UACC257",1,0.0118422823790316,0.0272559337351184,NA,"Erlotinib_UACC257","I"
"210","Everolimus","A498",2,0.0245534851600744,0.0314525111334736,78.0652618033514,"Everolimus_A498","I"
"211","Everolimus","ACHN",2,0.0256792688544287,0.0380091976631821,67.5606706618359,"Everolimus_ACHN","R"
"212","Everolimus","BT549",2,0.0180083151992982,0.0361593240141026,NA,"Everolimus_BT549","I"
"213","Everolimus","COLO205",2,0.0522463778280538,0.0534429368350681,97.7610530448448,"Everolimus_COLO205","R"
"214","Everolimus","EKVX",2,0.0187996635378042,0.0225374094814301,83.4153701351272,"Everolimus_EKVX","I"
"215","Everolimus","HCT15",2,0.0382310628829513,0.0483074373286203,79.1411529924003,"Everolimus_HCT15","R"
"216","Everolimus","HOP62",2,0.0261986573015736,0.0328472134228197,79.7591471895536,"Everolimus_HOP62","R"
"217","Everolimus","HS578T",2,0.0186488326745827,0.0300198026815637,62.1217696611833,"Everolimus_HS578T","I"
"218","Everolimus","HT29",2,0.0366824176825033,0.0476834215568565,76.9290803487415,"Everolimus_HT29","R"
"219","Everolimus","IGROV1",2,0.0200680790626626,0.038474897061932,52.1588895490988,"Everolimus_IGROV1","S"
"220","Everolimus","LOXIMVI",2,0.0355043294482036,0.0508644306721432,69.8018811555247,"Everolimus_LOXIMVI","I"
"221","Everolimus","M14",2,0.0293971268936508,0.0383425390848164,76.6697448716744,"Everolimus_M14","R"
"222","Everolimus","MALME3M",2,0.0131538024873403,0.0149155090091872,88.1887602980112,"Everolimus_MALME3M","R"
"223","Everolimus","MDAMB231",2,0.0247388398301876,0.0313143348703864,79.0016455166124,"Everolimus_MDAMB231","R"
"224","Everolimus","OVCAR4",2,0.0205021882611515,0.029170765833557,70.2833390735549,"Everolimus_OVCAR4","I"
"225","Everolimus","OVCAR5",2,0.0315469916987789,0.0434162002674235,72.6617979106052,"Everolimus_OVCAR5","R"
"226","Everolimus","SF539",2,0.0335164336801027,0.0384652108775527,87.1344077296142,"Everolimus_SF539","R"
"227","Everolimus","SKMEL2",2,0.0290450071672093,0.0333796703715687,87.0140622836962,"Everolimus_SKMEL2","R"
"228","Everolimus","SW620",2,0.0332645656006794,0.037384362126904,88.9798934853038,"Everolimus_SW620","R"
"229","Everolimus","T47D",2,0.0236043028987255,0.0276361106024267,85.4110885511246,"Everolimus_T47D","R"
"230","Everolimus","UACC257",2,0.0253966893095908,0.0272559337351184,93.1785700552534,"Everolimus_UACC257","R"
"231","Fluorouracil","A498",1,0.0350491282844544,0.0314525111334736,NA,"Fluorouracil_A498","S"
"232","Fluorouracil","ACHN",1,0.0402213822584328,0.0380091976631821,NA,"Fluorouracil_ACHN","S"
"233","Fluorouracil","BT549",1,0.0374075984670767,0.0361593240141026,NA,"Fluorouracil_BT549","R"
"234","Fluorouracil","COLO205",1,0.0587405979204111,0.0534429368350681,NA,"Fluorouracil_COLO205","I"
"235","Fluorouracil","EKVX",1,0.0244337275872722,0.0225374094814301,NA,"Fluorouracil_EKVX","R"
"236","Fluorouracil","HCT15",1,0.045864611638951,0.0483074373286203,NA,"Fluorouracil_HCT15","R"
"237","Fluorouracil","HOP62",1,0.0341669521587774,0.0328472134228197,NA,"Fluorouracil_HOP62","R"
"238","Fluorouracil","HS578T",1,0.0267874207299924,0.0300198026815637,NA,"Fluorouracil_HS578T","R"
"239","Fluorouracil","HT29",1,0.0479548651490554,0.0476834215568565,NA,"Fluorouracil_HT29","R"
"240","Fluorouracil","IGROV1",1,0.0374133243607059,0.038474897061932,NA,"Fluorouracil_IGROV1","R"
"241","Fluorouracil","LOXIMVI",1,0.0523939032095244,0.0508644306721432,NA,"Fluorouracil_LOXIMVI","S"
"242","Fluorouracil","M14",1,0.0393953081223067,0.0383425390848164,NA,"Fluorouracil_M14","R"
"243","Fluorouracil","MALME3M",1,0.0152642577286386,0.0149155090091872,NA,"Fluorouracil_MALME3M","S"
"244","Fluorouracil","MDAMB231",1,0.0318992659096223,0.0313143348703864,NA,"Fluorouracil_MDAMB231","R"
"245","Fluorouracil","OVCAR4",1,0.0283911030569543,0.029170765833557,NA,"Fluorouracil_OVCAR4","R"
"246","Fluorouracil","OVCAR5",1,0.0468680978505116,0.0434162002674235,NA,"Fluorouracil_OVCAR5","R"
"247","Fluorouracil","SF539",1,0.0383010951790294,0.0384652108775527,NA,"Fluorouracil_SF539","I"
"248","Fluorouracil","SW620",1,0.0385056712811472,0.037384362126904,NA,"Fluorouracil_SW620","R"
"249","Fluorouracil","T47D",1,0.0272773201214349,0.0276361106024267,NA,"Fluorouracil_T47D","R"
"250","Fluorouracil","UACC257",1,0.0278256644990837,0.0272559337351184,NA,"Fluorouracil_UACC257","R"
"251","Gemcitabine","A498",1,0.035681682298917,0.0314525111334736,NA,"Gemcitabine_A498","S"
"252","Gemcitabine","ACHN",2,0.0276688341966897,0.0380091976631821,72.7951019694672,"Gemcitabine_ACHN","S"
"253","Gemcitabine","BT549",2,0.0329759126725399,0.0361593240141026,91.1961536108331,"Gemcitabine_BT549","I"
"254","Gemcitabine","COLO205",2,0.0533592553961135,0.0534429368350681,99.8434190860192,"Gemcitabine_COLO205","S"
"255","Gemcitabine","EKVX",2,0.0214980443343139,0.0225374094814301,95.3882670145714,"Gemcitabine_EKVX","R"
